Book0000010205;2021/04/08;2021/04/09;VíPereira;52;224.400
Book0000010204;2021/04/08;2021/04/11;ClaTavares809;49;673.200
Book0000010202;2021/04/08;2021/04/11;KeviSimões475;51;673.200
Book0000010201;2021/04/08;2021/04/09;RSoares;52;224.400
Book0000010199;2021/04/08;2021/04/12;MatBatista;50;897.600
Book0000021936;2021/01/15;2021/01/18;PeNascimento1562;49;673.200
Book0000021932;2021/01/15;2021/01/17;ConstanCarvalho;52;448.800
Book0000021931;2021/01/15;2021/01/16;NFernandes;51;224.400
Book0000021930;2021/01/15;2021/01/17;PatríciLopes-Macedo1192;52;448.800
Book0000021927;2021/01/15;2021/01/19;LAmaral1334;49;897.600
Book0000021922;2021/01/15;2021/01/17;SoBarros;49;448.800
Book0000021916;2021/01/15;2021/01/16;SalomMonteiro1734;49;224.400
Book0000021914;2021/01/15;2021/01/18;NaiEsteves-Alves;50;673.200
Book0000021912;2021/01/15;2021/01/19;GonçaLourenço538;49;897.600
Book0000021896;2021/01/15;2021/01/17;MTeixeira1187;52;448.800
Book0000021895;2021/01/15;2021/01/18;KellSimões352;50;673.200
Book0000021891;2021/01/15;2021/01/16;AnPinto;51;224.400
Book0000021886;2021/01/15;2021/01/17;CarFerreira1981;50;448.800
Book0000024887;2021/01/05;2021/01/07;KAssunção1286;51;448.800
Book0000024881;2021/01/05;2021/01/06;MarTavares1489;49;224.400
Book0000024871;2021/01/05;2021/01/06;EduardSantos10;51;224.400
Book0000024866;2021/01/05;2021/01/07;MaEsteves147;52;448.800
Book0000024865;2021/01/05;2021/01/08;VítJesus;52;673.200
Book0000024861;2021/01/05;2021/01/07;KellReis-Tavares;50;448.800
Book0000024851;2021/01/05;2021/01/08;LaMatos287;50;673.200
