Book0000010207;2021/04/08;2021/04/12;BárbaAntunes;52;489.600
Book0000010203;2021/04/08;2021/04/10;TomáNascimento972;50;244.800
Book0000010198;2021/04/08;2021/04/11;WilliaCunha;50;367.200
Book0000021933;2021/01/15;2021/01/18;AlíFigueiredo-Figueiredo1443;52;367.200
Book0000021923;2021/01/15;2021/01/16;TomBatista;50;122.400
Book0000021918;2021/01/15;2021/01/19;VioleAmaral462;52;489.600
Book0000021917;2021/01/15;2021/01/19;DVieira;52;489.600
Book0000021907;2021/01/15;2021/01/16;DNogueira552;50;122.400
Book0000021905;2021/01/15;2021/01/18;SaSousa;49;367.200
Book0000021900;2021/01/15;2021/01/18;LeonoMaia-Baptista;49;367.200
Book0000021893;2021/01/15;2021/01/19;MariGomes;49;489.600
Book0000021892;2021/01/15;2021/01/16;APaiva790;51;122.400
Book0000021881;2021/01/15;2021/01/19;CNeves1594;51;489.600
Book0000021879;2021/01/15;2021/01/16;RenaCastro;52;122.400
Book0000021878;2021/01/15;2021/01/18;DaniCarneiro1044;51;367.200
Book0000024895;2021/01/05;2021/01/06;MBorges851;50;122.400
Book0000024885;2021/01/05;2021/01/09;LuTavares-Santos118;50;489.600
Book0000024880;2021/01/05;2021/01/06;CristianMiranda;52;122.400
Book0000024877;2021/01/05;2021/01/08;AdriJesus;52;367.200
Book0000024875;2021/01/05;2021/01/09;IvTeixeira943;50;489.600
Book0000024869;2021/01/05;2021/01/06;DianMagalhães1161;52;122.400
Book0000024867;2021/01/05;2021/01/09;MáTavares;50;489.600
Book0000024864;2021/01/05;2021/01/09;TMoura1413;51;489.600
Book0000024863;2021/01/05;2021/01/09;Larissa-MaRodrigues461;49;489.600
Book0000024862;2021/01/05;2021/01/08;KevNeves-Fonseca;49;367.200
Book0000024859;2021/01/05;2021/01/08;JoanaAbreu967;51;367.200
Book0000024856;2021/01/05;2021/01/06;ValentinaTavares894;49;122.400
Book0000024855;2021/01/05;2021/01/08;AlCampos-Sousa474;51;367.200
